RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
"Marietta, OH",397,87.35380117,91.49167974,91.44241119,91.49167974,89.3194707,88.94044857,89.24473998,88.97260274,91.86429521,89.57749767,90.96454413,91.47922226,93.96135702,94.74962232,93.96135702,97.28277796,93.08541315,91.86864738,90.39863879,88.4997009,94.57167659,94.75446429,91.41657105,88.20697954,90.57676686,94.57478006,100.0368852,100.2967359,97.58991127,97.05810018,97.14393678,101.1764706,101.6950061,104.1666667,102.1134822,104.4832827,107.3442535,104.3249747,103.9408867,104.1118421,102.4123805,101.490876,101.1773363,101.079767,100.3787879,99.26816519,101.1476114,101.7916093,101.2963136,100.3623987,101.8237927,98.31460674,99.00871641,102.1069692,102.1069692,104.9446967,105.1001288,107.260101,108.6028461,110.3216156,108.4680897,108.2506203,108.2916667,109.8790837,108.1852735,112.3903509,109.8096434,108.5837887,110.7467205,109.81109,109.3042882,108.6021505,109.3042882,111.9907438,112.8229108,110.9944363,112.2806635,114.6078053,113.3333333,112.030323,113.6363636,115.0767544,116.8263651,114.6371426,112.6689092,116.2337662,115.8678756,114.9893692,116.6666667,119.2217534,123.3576642,119.047619,118.9814815,118.0730479,114.8706897,119.7329517,118.5064935,120.3451408,120.9677419,122.1395483,124.0123688,127.7901786,131.92,133.0892144,134.6801347,135.0496838,135.5421754,133.9276025,133.9276025,135.142489,136.4073525,133.6395896,140.9211898,137.0689655,134.217233
"Salina, KS",398,130.1044997,132.0964976,123.2080095,122.6744186,124.1459627,120.0236222,119.0061094,120.8059211,119.4911565,116.745283,114.9520767,113.6457615,112.2792937,120.1982652,121.0930252,121.4733542,121.621369,120.3017322,121.8505403,121.2282032,120,118.2034753,121.8641115,123.5247209,120.8513709,118.2324287,119.165247,119.5861174,117.920354,118.0257511,116.4603059,116.7992048,119.1505216,119.2082883,119.1505216,122.1531197,120.4822846,121.6031057,123.1889511,123.8159481,123.5831114,122.7044519,122.1161986,122.5572849,120.9677419,121.1456357,119.0140845,122.8923476,122.9440789,124.724318,122.6851852,122.2639149,122.9214527,125,127.349909,123.2227332,123.4134173,123.4610542,123.4610542,124.264811,126.9103449,127.6209677,128.7594834,133.1040029,130.3325915,132.9690346,133.5034014,130.8988403,130.0932079,129.7021944,132.4230786,140.5405405,145.5236535,140.8396947,131.9476704,135.193133,130.6497175,131.3953488,130.4506264,129.7831535,132.3038002,134.1463415,134.819857,141.60259,135.9926471,139.2398801,138.5483963,143.030303,138.5605445,134.9693252,132.1504533,134.840531,138.5620915,140.7967033,142.6590538,142.9595861,139.571969,146.2774655,144.0899714,140.4334828,140.8333333,138.7043189,137.3533792,138.1518866,141.8585526,141.0454544,143.1830239,147.4378882,149.1794814,149.0536278,139.4957983,144.6428571,145.236509,151.187905,149.4427558
"Rutland, VT",399,,,,,,,,147.4236641,144.7505231,147.2471191,150.1126126,151.6695652,151.9097222,150.1126126,152.1789452,157.0714286,151.6,150.2707581,151.9148936,151.0416667,151.0416667,150,151.3793103,151.9148936,148.4375,146.5625,143.2989691,143.6,146.422629,144.7368421,144.6862996,147.5463282,153.1515555,152.4683268,153.1515555,153.0032468,153.5361153,152.4136179,151.6208453,151.9148936,151.6897081,148.9280245,151.0452647,147.3432487,149.3656286,152.4683268,153.7692308,154.036808,152.4683268,153.0559723,152.688172,152.4409723,151.1506276,151.1506276,151.3207629,150.7574158,149.1991827,150.9569378,151.3954858,152.8287462,152.4683268,151.8518519,150.9266925,152.4341192,152.3999115,150,150.0668449,151.0666667,150.7646135,150.0334225,149.375,149.0218642,149.9559083,147.7777778,149.0218642,147.7777778,147.1967625,149.0218642,150.5978001,150,150,147.4428779,147.4414571,147.4414571,147.3265074,149.8456542,150.0668449,151.5243902,153.8978495,155.0391896,156.4343054,157.4759037,156.25,156.7890905,155.7007015,155.775076,158.2352941,155.775076,153.7822111,155.7193792,156.25,157.8310284,160.7372482,161.5740741,161.5740741,156.25,158.5197405,160.3311394,161.6075706,158.3370861,161.5740741,161.908078,164.1307482,166.8955687,174.4946354
"Big Stone Gap, VA",400,,,,,,,,,,,,,,,,,,,,,,,,,,,80.26149323,80.71343831,83.33333333,83.33333333,83.33333333,90.23937238,88.49789916,89.87993921,92.33333333,88.96620278,88.51428571,88.96620278,88.5656535,88.61702128,87.24747435,88.61702128,88.2498613,89.10684544,88.51428571,88.39960565,87.63656345,87.04253914,88.28797918,88.60759494,89.49134199,89.13655561,88.5746308,88.60759494,91.74679487,90.76005961,89.28571429,91.82927979,91.91176471,91.38567043,90.83728278,91.0341098,85.95548734,85.93011604,86.49819495,87.13213078,90.74433505,86.95822454,86.65016502,88.0952381,87.53979592,89.26138575,87.30245415,87.57959184,88.117497,88.72151899,88.9792881,92.00372719,87.89337366,86.48726852,85.57142857,85.47607143,85.1105055,84.15169152,84.30232558,85.66552198,86.18790692,88.2580424,87.44609487,86.77455357,85.65989901,83.80671085,85.07118239,85.07118239,84.19880436,84.18708241,84.19880436,84.18708241,84.16037289,82.59453087,82.93650794,85.11543918,85.15784672,86.50668765,86.50668765,85.66666667,84.04214033,84.04214033,84.62817904,86.25486923,90.37480064,90.58995215,91.66644737,93.25513196,90.57558832
"Fremont, OH",401,,90.3125,87.54909851,88.96059733,88.96059733,87.76704202,86.80438449,86.80438449,86.91722984,85.31420765,80.01537685,79.95,79.95,84.58646617,81.91763192,81.3740458,80.10680908,80.02840454,80.10680908,81.3740458,85.92605466,83.72408175,82.1875,82.1875,81.40904982,82.67162945,86.85714286,84.50024143,83.90383828,84.41116406,88.14372074,90.61883146,83.34208116,82.21158259,82.26725776,83.86396527,85.19206939,87.17357415,87.63543658,85.90927636,87.54116638,86.8211441,85.2863102,84.12526998,84.17853795,85.19206939,85.23681968,85.28156997,87.06324167,85.903772,85.14261855,84.69679884,84.9751949,88.47031963,85.81590077,89.3230855,86.43973214,85.33157421,84.65909091,84.83966691,85.41942513,86.02531646,87.29565953,86.17091669,86.58994804,86.13934286,85.19206939,85.26734926,87.44311598,88.09698751,87.4717833,88.742276,87.41444867,87.30046316,86.66824003,84.94342323,85.11673152,85.43327587,85.5964467,88.27683616,88.48524311,87.77075812,86.3621628,85.69131833,89.07389325,91.53282654,96.51090343,95.55450321,95.98214286,96.79441046,96.39474479,97.33072917,96.85828877,98.1754386,99.48377581,98.31873315,101.2837838,101.1732728,101.1435109,101.2884542,100.9287021,102.846303,102.1304348,102.5224215,102.690583,102.5224215,97.6540365,96.37104353,103.3193277,101.4934289,101.1414077,101.3174183,103.052336,96.77419355,96.75100531
"Mount Vernon, OH",402,94.66600199,96.25925926,95.60906516,95.19202455,92.90069444,93.03129349,91.44884242,92.33715806,92.83249611,93.57344633,93.16031857,90.27777778,91.79465311,91.44884242,91.44884242,89.98115484,91.44884242,90.16837041,91.11775366,89.11276672,89.11276672,89.25081433,89.28571429,93.84948061,94.39050701,94.21265141,96.28372273,95.60366823,96.28372273,94.36092715,95.45395894,95.85288462,95.66030649,97.16386555,97.16850521,97.4025974,97.90559241,97.90559241,97.94252123,98.24438202,99.32069803,99.40831235,101.4508369,101.5965167,101.3397963,102.9346622,99.68106256,105.0173852,103.9933444,100.931677,103.9315824,107.400565,104.8076923,105.3081587,104.6047207,102.9081322,104.3921356,102.739726,102.739726,101.1594203,101.5057622,103.3653846,105.0311448,107.2594977,107.9977294,109.0062112,110.2758621,111.875,114.284553,113.1823336,113.8286509,114.5823507,111.5077931,115.6699889,117.3359172,118.2476943,115.0173611,118.9088983,121.2343865,122.3142786,122.6986194,122.5940029,123.9224138,123.6587378,126.6163793,126.8721215,134.1131974,126.6209891,128.5855589,129.8153313,131.6690551,129.8735257,134.6443966,128.7522604,129.3271106,130.347094,134.5864662,128.6661662,127.5382653,138.3928571,135.6238698,141.6337286,142.5054705,141.6504012,145.4553229,144.92042,140.914787,144.150641,149.8962656,143.3792545,139.9023763,139.4003156,138.8293651,139.4003156,142.6940202
"Lewiston, ID",403,112.462908,111.5575397,111.4130435,111.1111111,109.3832367,108.6116896,109.7069143,110.6746765,111.8865837,111.9010212,112.700985,111.1915403,108.7939698,111.0134739,111.0134739,110.5004605,121.9362745,126.2683202,121.3641852,120.6333919,118.2716049,118.8071287,118.125,117.4670433,118.1235637,120.0738916,120.9047671,118.1221274,114.4453961,114.0376984,116.3176192,120.4889386,120.7142857,118.0124224,119.7291991,119.1867853,119.2856459,120.1016636,124.0860362,126.325524,127.3542218,125.432526,123.3926576,120.116831,119.1648984,121.0425328,120.3133744,120.3630624,121.0425328,120.5796819,123.4606481,125.8713684,128.3273123,135.4992265,130.4606947,134.7972973,136.9610528,136.7308888,140.2147971,140.3940887,136.7308888,133.6233686,136.0422603,135.4733406,132.7798861,136.1093847,134.875,134.1572251,135.584486,135.9848879,133.9818107,131.6932812,132.9669336,134.9876314,142.403808,150.1580611,141.7361535,136.818052,134.8415133,132.1622603,130.5181559,130.4713805,131.7049808,132.3854513,136.613001,134.2136611,135.2119026,134.7402597,137.4147986,141.0334143,142.9832227,148.4857125,152.6032316,153.5171917,151.7269843,152.5990099,150.8549588,150.7424386,154.1479821,154.4892382,148.8779174,159.8965797,163.1826703,151.2338767,158.2313682,174.4267198,179.8997134,185.8586365,179.2934783,169.7182081,170.9017497,168.3405136,170.3565352,164.70783,175.2008032
"Enid, OK",404,98.12286689,97.4444326,97.55998373,99.81273408,99.6084752,98.25893167,97.55998373,97.55998373,97.32303822,97.32303822,96.16593338,96.23467601,96.24172102,96.32637924,96.27845884,96.01283226,92.89774043,91.961625,92.58830342,92.2052217,92.0552677,92.34110729,92.52962441,92.96299224,93.132438,93.6875,93.96488661,93.71941107,92.34128317,91.8079096,89.7627965,89.57749842,91.86694413,91.43855562,92.33091787,92.43859551,93.32807,94.99036609,96.62532137,96.17450142,96.51154782,97.44739565,96.87243,96.47364514,96.40943194,97.50470373,97.24259831,96.80702701,97.10152572,102.1838756,96.4155671,98.23502258,98.19781126,98.85476314,101.9137177,100.8349262,103.3179281,101.8914531,103.8243626,103.9416571,104.5187362,106.8507157,110.4459125,108.7006297,105.3499555,104.9102119,102.8548097,104.2088223,105.6904161,105.1114868,103.7116951,103.8164251,104.6984127,102.6587888,106.141522,104.743519,104.0230504,106.3964918,104.752132,104.7025928,105.0112716,104.8251748,103.6069652,101.3688617,102.8625954,103.6290323,103.6457784,102.4981631,104.1145833,103.6084171,105.4105949,103.9283651,105.4971157,103.9104939,103.2215648,106.8708239,107.1428571,104.934688,105.0492611,107.0439865,107.9489262,108.0032261,109.1626214,112.7629063,109.9428069,108.8429828,110.0317152,110.5769231,111.0752688,111.0752688,110.2170721,109.6456583,108.987069,107.5019671,106.612628
"Jefferson, GA",405,100.1582,99.95454545,99.8026835,97.65625,97.83348073,99.95,99.26854754,97.97273148,97.79462103,95.37880462,95.37880462,91.29910832,89.87332099,88.38062691,89.34629956,89.9,91.78743961,92.40227041,94.00905608,99.95374536,98.46425261,97.72587585,96.5917603,91.21368346,89.05810008,86.12379762,89.73817568,86.9620133,86.9620133,84.97506234,86.93963435,87.18647764,91.37142857,90.99772506,91.37142857,97.47436344,100.299865,102.9467681,97.61106454,90.5373437,97.34867674,95.63617747,95.73850931,103.3007557,104.8762468,104.5701007,104.1822563,105.215311,103.7245776,102.6756757,102.9043333,102.1549982,100.6269315,102.140772,102.140772,102.140772,105.3843659,102.9411765,103.0760928,103.2110092,103.0560118,102.173913,99.27445757,100.4258293,102.8574794,107.8162842,105.8502942,104.6168052,104.3037975,104.6955933,107.2924458,106.5705265,106.2022901,105.0505051,107.3446328,110.5405405,109.72316,109.72316,110.3291139,110.3291139,109.6246748,109.6159088,108.4960698,108.6588062,106.4681153,106.6605485,107.7538088,108.1578947,108.1157068,108.7488667,110.1013452,111.9354573,112.8801843,112.7503961,111.310356,113.0119454,113.223963,114.2943305,116.5982557,117.8081015,118.6474845,121.8704512,125.9885124,126.6240876,125.5291971,124.4037331,126.6561098,129.0306458,127.5708727,122.9953488,122.8501229,125.1214953,124.3093923,123.1504513,124.5668061
"Laconia, NH",406,192.3076923,202.9104393,199.8738436,202.3809524,205.7635836,205.7635836,204.0775709,200.9911494,212.6333592,214.9910233,206.6299845,204.5454545,203.0162413,212.6300234,208.6909871,222.1666667,205.6675063,201.6419224,191.7123288,189.7517305,191.5647135,189.2416829,186.5032429,186.972973,186.2014896,188.3695652,191.4440422,191.5647135,192.5253482,202.3866308,203.6666667,202.3866308,201.1967091,200.5638718,205.6784903,213.3044898,205.5667907,204.0347293,205.5667907,209.7362997,199.6836286,210.7702483,213.8368984,205.8702194,211.0721631,215.6272306,204.4456641,215.0732002,232.2404372,229.3151267,219.9542495,219.1666667,208.3330499,203.9372993,205.2856133,205.4984584,216.3023679,210.3954082,213.1198892,214.1581329,212.5862069,202.9508197,212.5862069,210.4087859,209.3984962,210.7638889,206.9636136,213.7456071,208.2974138,209.1052533,217.2142224,211.9385343,212.8106273,210.3493486,214.8630137,208.2974138,216.7804285,216.2865305,215.1859504,215.3027258,225.1059322,227.1387791,229.2570288,230.5809959,234.157161,222.8944088,236.5506329,250.9071441,257.4828808,250.2698535,259.6483209,255.450237,253.8513061,259.8326601,256.655664,257.9090292,229.9838579,227.4907749,236.875,250.9746367,268.1822177,262.0799794,253.0954115,260.7535854,258.1567339,260.1176829,256.6948937,259.8707825,260.5590844,277.4881455,306.0301508,316.0511364,287.4432678,288.3750803,279.4361997
"Batavia, NY",407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2483622,105.8235294,108.5340343,109.8071062,109.7925564,108.5340343,108.5264826,113.2978334,113.3049531,106.7419158,107.8209277,108.1487931,106.5855361,106.1904762,107.5857708,107.5036075,105.885774,104.5883941,106.2210201,105.5505279,102.5616744,105.885774,109.9855324,108.1270008,104.8836977,104.2168675,101.4423077,104.1657254,104.1030093,102.4726932,102.3195089,103.3617948,103.7338289,107.3266433,106.5244285,106.5244285,104.6547711,104.1015625,104.6124031,107.6190476,101.1655189,100.9260971,101.5884741,102.7520721,100.8057546,99.68253968,98.86628443,99.21145101,101.691114,102.8582317,107.853717,110.4571622,111.5702479,111.5625,105.6271867,112.8629032,112.8722331,115.15617,121.8931475,129.3378733,124.9560944,122.4226804,129.8701299,128.115295,128.358477
"Oxford, NC",408,109.8401598,109.82009,107.7746556,107.3688636,107.0339977,108.3540763,108.0503277,110.7316721,110.5263158,112.1938776,113.0769231,113.97911,111.6423221,111.6423221,110.5632881,109.5550539,110.2687525,110.2402521,110.999306,110.6228275,109.2804018,108.4639498,108.3255958,107.1752577,107.1752577,107.6115486,110.4318881,108.9857945,109.5447763,108.4725297,108.3925113,108.3333333,107.7938087,107.9574522,108.2381811,105.8221609,107.179243,107.2280103,108.1967213,108.9866157,111.5288221,109.2013562,110.8870916,108.3223602,110.0881057,109.7733711,110.039978,109.0304233,111.530798,114.516129,114.4716062,115.1953125,113.6363636,114.6352515,114.0038316,113.7607026,113.4869536,113.0694314,114.401526,111.3627784,111.312096,110.6761385,110.7879429,109.9277411,110.7590439,112.2314701,111.6709834,114.4339335,114.1703062,117.1216175,117.865566,120.7016409,119.2427386,117.6470588,120.0401547,120.4949239,119.8786748,123.4891676,122.9281768,124.9028318,122.6269227,123.425045,123.1454006,124.6764194,121.5691701,123.5765459,126.4314248,126.1061947,126.0828697,125,124.6863998,127.7635506,127.2196528,122.5,124.5852901,123.999637,123.4752589,124.4244266,123.6368873,126.4453517,126.1904762,122.8519196,122.0483642,124.1767764,126.1619048,128.16816,128.16816,129.0068055,130.7996051,133.4841629,132.2326722,134.4468665,133.2555815,136.2357151,132.6512566
"Barre, VT",409,176.9352291,168.2442105,165.7164499,164.6505376,162.9098361,166.6666667,173.1150794,173.0769231,172.2182849,173.0769231,175.7161458,175.7161458,175.830762,174.3965345,170.8785877,175.9453782,175.9453782,170.8635144,176.3598326,176.1597181,176.2597754,174.71875,173.5759669,165.5273094,170.5784067,167.3332919,169.4654389,167.683093,165.6973224,165.6973224,167.2627763,170.2735661,175.257732,173.6111111,168.1818182,170.3821656,174.8173713,167.625659,171.7425246,174.7140769,179.2972452,178.9951151,175.7412658,178.9951151,172.5260417,171.8522569,170.0876639,171.9924812,172.5260417,172.711619,172.5260417,175.3926702,175.2614392,171.9924812,171.6790571,173.1301939,171.6216216,175.2543674,175.8982142,178.0521262,174.7797099,176.8844083,177.8070464,172.9195244,175.4310345,171.609006,174.8971193,175.050036,173.0813618,170.3125,171.419598,171.419598,180.3046731,180.915493,181.4964611,178.2786885,175.5884802,177.0127002,176.5243902,176.9603996,179.3642241,176.5893037,176.0641238,179.6497585,180.4808628,178.6666667,176.5893037,180.9618245,183.3032267,184.1517857,182.4626866,186.6666667,189.360153,193.3104864,199.619983,201.7819706,209.0209021,210.1179756,208.0592105,199.9374473,187.9166667,191.2411972,187.4826521,189.9205091,197.5552573,196.1572833,198.1707317,194.9526241,202.439734,204.6548131,202.9494382,198.1707317,203.5989021,202.278481,196.4285714
"Kinston, NC",410,83,82.68590455,82.04080886,81.25876225,81.96716723,81.98412698,80.90909091,80.90909091,81.15508813,81.52173913,82.5,82.13141026,81.57365178,81.23306233,80.90909091,80.90909091,80.92485549,80.66218577,80.55555556,79.0958698,80.57048367,78.67454068,77.92784593,77.92784593,80.78078078,78.99333918,81.09888236,80.24275127,79.38677503,78.81584006,77.33045052,77.43362832,78.38734053,77.18858267,77.74215037,77.6528461,77.71858569,78.94999776,78.91398981,76.70606248,74.57158651,75.66780174,76.68593449,75.12339585,74.98437825,75.60777958,75.86956522,76.68593449,76.96921864,76.68593449,74.46102819,73.86956522,75.40301612,76.68593449,75.50123592,73.86956522,72.63759086,74.16219403,75.08896797,74.37965261,74.29791211,74.29791211,73.82318886,74.63713309,77.23666298,76.908867,77.12765957,76.40300486,75.03032635,74.91977558,75.08763145,75.10539208,73.34618506,75.6,75.85425204,76.3001975,75.89928058,75.51667021,75.39370079,76.43818849,78.29940485,80.26540579,78.5847997,76.87628533,75.63963964,76.17578912,79.94936056,77.23905724,75.48387097,74.25105224,73.96161978,75.22764742,74.45223488,75.0468034,73.09567337,73.22074555,74.55018493,75.0468598,76.82201653,76.68140935,75.74445046,75.41909946,75.67364367,75.29472066,75.82186552,75.60283688,75.90933052,75.90933052,79.06118143,78.79760642,77.54825601,81.93989819,83.3145666,82.26691042,78.7289916
"Dublin, GA",411,90.32178872,89.4325565,88.21571238,86.80879335,87.21465346,86.55831907,85.95138936,87.08073812,87.5,87.87661406,86.73913043,83.33333333,82.89164413,83.07769436,81.58813264,80.09558144,81.97243982,81.93568726,82.11696472,84.2831937,84.24855491,84.45766611,84.0563369,84.69041939,84.79530388,84.15789474,82.69170214,80.74927478,79.79014599,79.25252194,80.21423182,80.04297106,77.92207792,78.39633856,80.52434457,79.64661821,78.32641271,79.61487384,82.5,80.11214339,82.87729577,83.22045618,84.21463533,84.86840341,82.29284904,83.72871895,84.26507635,83.45040742,81.51169114,81.05590062,84.21328837,82.47371134,82.30534882,82.48095944,84.38204045,84.41065365,84.12698413,85.31746032,85.79992507,85.53489527,86.54273487,84.2637692,84.63709677,83.83865597,82.89473684,83.1995988,85.934375,84.83240016,86.09044332,84.97732426,85.63250558,85.34551231,85.63250558,85.34551231,87.03703704,87.71519482,86.87913907,87.9726206,85.06315211,85.58367439,84.85289027,84.71186441,85.58367439,87.64488393,86.90869087,86.83470355,87.37864078,87.10078805,88.8892989,91.69215087,92.89276808,95.51243178,91.4775359,90.78141187,95.02383463,96.6505103,96.58314351,94.75883023,95.06762132,94.80025365,93.96799343,93.827622,94.38888889,94.92786058,96.26015455,95.52358114,95.73996772,97.33470015,96.80600825,97.75753329,98.59550562,98.32264935,100.262697,99.24343569,99.81253899
"Vicksburg, MS",412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68260844,90.95193214,90.7211296,89.60961771,86.55770514,90.47063337,89.125,87.18190386,85.71657988,86.16664321,86.16664321,85.67774936,85.03250881,85.56962025,84.74576271,84.83031086,85.74928542,86.00483054,85.54977745,86.25162127,85.18598935,85.3960396,84.97590889,86.92311142,87.25639151,88.44388819,87.45395948,88.46502712,88.1953867,87.04735376,86.30136986,87.5467469,89.21259843,90.08785763,91.44180736,93.14318672,92.52861352,91.87109187,93.02659353,91.83673469,92.89617486,94.37218893,93.1570122,94.07526021,96.47725524,95.9626756,94.51844262,93.25044405
"Point Pleasant, WV",413,94.31818182,97.15762274,93.86961722,90.63474263,89.33333333,87.65755735,85.63218391,85.63218391,84.89761092,86.71490148,86.71490148,89.33333333,93.42105263,93.42105263,92.17325813,87.79761905,87.47894073,86.68357948,85.59155161,85.59155161,83.61590856,81.79563492,82.14400566,81.37458798,81.37458798,80.97165992,84.89761092,83.20726172,88.86200141,90.07575758,96.20945795,86.6,82.97413793,83.15331897,83.15331897,84.59214502,80.67074552,81.54360569,81.52932961,84.80800503,80.57433709,80.65795341,82.32291002,81.98529412,86.40169095,88.00393314,85.91065292,87.64146706,84.04761905,87.12747224,86.28349984,83.65340449,87.72855134,89.40283051,87.73174514,87.72855134,87.72855134,88.16510319,85.53318419,86.62684099,86.15900383,87.91386244,87.91386244,87.11622807,86.49435427,86.70520231,87.4223897,86.00759925,86.77991137,86.77991137,86.77991137,91.88089535,91.50326797,90.5654483,90.36469136,90.16393443,89.43452381,86.95554845,87.10118007,87.45797738,88.08864266,88.09049387,87.890625,87.3665567,85.59328047,86.92130253,87.11193317,87.11193317,87.03853394,88.77356151,89.12037037,87.99624489,88.72767857,86.28516624,86,84.87179487,86.28516624,84.6762356,86.28516624,90.85714286,92.01527086,93.20921986,93.17588652,95.51807682,97.55081965,100.7551634,98.18238657,99.92307692,99.14255091,101.3094411,95.59701305,100.6188887,96.17391304,95.70850202,95.55896493
"Sanford, NC",414,101.3888889,101.5111695,101.5111695,102.0467194,102.5347013,102.3530509,101.5153971,102.6145498,102.7448041,103.0645161,104.3414707,103.5426465,106.4470353,105.1027807,104.6515412,104.5,104.3705153,104.7823751,103.0486188,102.591687,101.5995089,100.5590441,100.271305,99.66685175,99.07222675,98.90588803,98.67549669,97.75061125,98.09348093,97.34239909,97.54078781,98.56446333,98.44924812,99.00252596,98.57819905,97.84946237,97.06179236,95.61404794,96.0724109,97.21612661,96.56927053,95.53289359,95.9467696,96.92696889,98.00124922,96.45117672,95.70144588,96.12539992,96.05390463,95.28130672,94.6677441,96.05390463,97.56006122,98.2413584,98.57819905,98.45529011,97.29045366,97.35930736,98.9847635,96.94297472,97.33617475,99.00950872,98.47958035,98.85913025,96.25756742,95.65437197,95.93828309,98.00275103,97.17514124,98.7460815,97.45334491,95.90891557,97.0048606,96.65249734,96.588707,97.8361204,97.6384568,100.3911411,102.330046,100.4621606,99.48214772,101.6514185,100.6239601,99.64114833,99.53837276,100.8048619,101.0038539,101.8339277,100.3238342,100.8048619,100.4686175,100.9781358,101.4466901,101.9009217,102.5736665,104.2632067,105.3921569,104.2230893,104.3624161,103.5621762,103.3015091,103.1941032,102.8604515,102.2727273,105.6002125,105.3376457,102.037037,103.2722372,104.2958315,104.5495365,108.0204778,108.2958725,108.5960362,110.9644389,112.7170997
"Fergus Falls, MN",415,,,,,,,,,,,,,,113.4372629,109.6177945,92.08123446,92.28212703,91.83177933,91.88034188,89.85985161,89.60371333,87.53627897,89.34757506,89.34757506,87.0642222,87.39711934,87.0642222,85.75800439,86.78792981,90.94134968,90.24943311,90.53030303,92.50855785,90.50683829,94.05061071,97.68518519,100.5587618,102.3068785,96.63121415,96.25,92.89523519,95.54079559,94.62237094,95.50601557,97.77851459,99.25555766,105.905559,104.1266026,103.8194444,94.96215257,100.1541097,105.3522673,102.9365372,103.2142857,110.3212768,108.8370902,108.4710744,98.78290405,98.78290405,98.00653595,100.560507,94.30536055,103.8724092,106.0725552,107.2413793,107.2294776,112.2211672,109.6472588,108.0760095,99.96875,97.265625,96.67703019,95.61219235,95.48196717,93.69782972,95.52356021,101.0061335,104.2520492,107.3658913,107.3685014,106.8090654,108.6203866,106.4696486,108.2124219,105.5555556,103.8118779,102.9366895,103.5050681,100.4764379,102.0471464,101.3381995,104.0740741,101.8081364,104.3033132,112.3388582,114.9298897,115.942029,116.0714286,115.942029,118.7302858,113.7682408,115.9826807,118.1272484,118.0025047,121.3779129,123.8779205,121.6628528,121.0498195,118.251992,122.0061022,121.3118717,127.4469842,118.0882602,119.8795181,125.4554819
"Tiffin, OH",416,,,,,,,,,,,,,,80.09977827,79.37643906,79.83890187,79.17485265,76.57258065,76.57258065,77.08274068,75.70591182,75.84463342,76.57258065,80.17015707,79.45075018,78.00982801,75.45605307,75.75477096,81.47969052,79.31002455,77.76686271,77.06242563,78.63614688,81.12313938,77.78552879,78.25928623,78.15384615,81.12313938,80.04911758,78.97509579,80.38793103,78.1577575,80.61770783,78.3045977,72.84722222,75.78763127,75.90963809,80.3194278,80.3194278,78.87353228,80.81761006,79.78723404,80.47418782,81.76555176,82.73056058,82.73056058,86.1453202,79.65561224,81.01673102,82.22745434,83.33333333,83.96464646,82.00757576,84.20736512,83.80771732,85.78825904,84.85188585,83.93057111,86.59638554,91.93121693,92.86570743,93.07895592,91.47609148,89.86810552,86.60969048,84.18088776,84.22965116,88.29517702,85.41904361,85.09389671,90.03759398,92.27082085,94.16961131,93.90121174,90.32335417,87.75246422,88.33694797,89.74461293,91.5746337,90.13605442,88.39483784,87.41258741,84.63122819,90.08413462,90.08413462,90.53899083,90.53899083,90.81287045,90.84204128,90.84204128,92.20669037,94.32076786,94.53587887,97.66133807,97.98487832,101.2216712,101.8686297,92.01006606,95.52313883,100.2386234,97.04758491,95.12652296,95.84328562,97.62369792,100.5562687
